0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7,7.1,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8,8.1,8.2,8.3,8.4,8.5,8.6,8.7,8.8,8.9,9,9.1,9.2,9.3,9.4,9.5,9.6,9.7,9.8,9.9,10,10.1,10.2,10.3,10.4,10.5,10.6,10.7,10.8,10.9,11,11.1,11.2,11.3,11.4,11.5,11.6,11.7,11.8,11.9,12,12.1,12.2,12.3,12.4,12.5,12.6,12.7,12.8,12.9,13,13.1,13.2,13.3,13.4,13.5,13.6,13.7,13.8,13.9,14,14.1,14.2,14.3,14.4,14.5,14.6,14.7,14.8,14.9,15,15.1,15.2,15.3,15.4,15.5,15.6,15.7,15.8,15.9,16,16.1,16.2,16.3,16.4,16.5,16.6,16.7,16.8,16.9,17,17.1,17.2,17.3,17.4,17.5,17.6,17.7,17.8,17.9,18,18.1,18.2,18.3,18.4,18.5,18.6,18.7,18.8,18.9,19,19.1,19.2,19.3,19.4,19.5,19.6,19.7,19.8,19.9,20
0,0.1721,0.2642,0.3424,0.4133,0.4795,0.5421,0.6021,0.6601,0.7162,0.7708,0.8241,0.8764,0.9278,0.9782,1.028,1.077,1.125,1.173,1.22,1.267,1.314,1.36,1.405,1.45,1.495,1.54,1.584,1.628,1.672,1.715,1.758,1.801,1.844,1.887,1.929,1.971,2.014,2.056,2.097,2.139,2.18,2.222,2.263,2.304,2.345,2.386,2.426,2.467,2.508,2.548,2.588,2.629,2.669,2.709,2.749,2.789,2.828,2.868,2.908,2.947,2.987,3.026,3.066,3.105,3.144,3.183,3.222,3.262,3.301,3.339,3.378,3.417,3.456,3.495,3.534,3.572,3.611,3.649,3.688,3.726,3.765,3.803,3.841,3.88,3.918,3.956,3.994,4.032,4.071,4.109,4.147,4.185,4.223,4.261,4.299,4.336,4.374,4.412,4.45,4.487,4.525,4.563,4.6,4.638,4.676,4.713,4.751,4.788,4.826,4.863,4.901,4.938,4.976,5.013,5.05,5.088,5.125,5.162,5.2,5.237,5.274,5.311,5.348,5.386,5.423,5.46,5.497,5.534,5.571,5.608,5.645,5.682,5.719,5.756,5.793,5.83,5.867,5.904,5.94,5.977,6.014,6.051,6.088,6.125,6.161,6.198,6.235,6.272,6.308,6.345,6.382,6.418,6.455,6.492,6.528,6.565,6.601,6.638,6.675,6.711,6.748,6.784,6.821,6.857,6.894,6.93,6.967,7.003,7.04,7.076,7.112,7.149,7.185,7.222,7.258,7.294,7.331,7.367,7.403,7.44,7.476,7.512,7.549,7.585,7.621,7.657,7.694,7.73,7.766,7.802,7.838,7.875,7.911,7.947,7.983,8.019,8.056,8.092,8.128,8.164
